OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,lat,lon
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,41.674549,-86.616019
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,40.798546,-81.374951
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,40.739978,-84.105006
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,41.010077,-81.862222
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,41.584495,-84.605508
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,36.528924,-97.443936
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,35.515606,-98.967307
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,40.137034,-87.397089
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,39.999012,-78.240422
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,39.830897,-77.231012
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,40.419123,-86.891901
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,40.210197,-77.004728
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,34.227371,-80.689249
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,41.139981,-104.820246
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,35.148455,-81.860937
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,34.0026,-85.041613
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,34.198444,-79.767166
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,35.047841,-82.090608
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,33.898684,-81.275054
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,33.428065,-81.889158
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,34.937896,-82.14511
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,36.163198,-82.831046
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.045722,-85.309488
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,35.146026,-90.051779
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,35.20729,-101.837119
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,39.521437,-85.776924
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,33.181166,-102.274237
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,28.669597,-99.167202
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,35.861478,-101.971373
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,27.878131,-98.61421
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.30099,-102.869614
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,42.567559,-79.112817
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,42.567559,-79.112817
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,35.781489,-88.360251
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,41.586865,-93.624949
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,46.013151,-112.536508
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,35.20729,-101.837119
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,32.269095,-102.604245
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,41.575037,-87.238925
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.202618,-106.749724
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,40.182717,-80.133145
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,42.930387,-74.255579
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,42.930387,-74.255579
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.16935,-88.920044
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.051743,-122.176821
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,39.290882,-76.610759
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,38.818968,-81.711885
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,33.520682,-86.802433
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.210116,-97.754755
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.80832,-104.933868
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,33.34877,-80.682871
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,32.314035,-106.779807
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.286868,-98.648214
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.898729,-87.917797
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.441615,-100.539297
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,41.343655,-86.309728
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.617396,-87.522011
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,41.875562,-87.624421
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,41.875562,-87.624421
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,26.129119,-97.413428
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.512647,-92.358474
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,42.947836,-74.369908
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,42.947836,-74.369908
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.084184,-94.513339
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.30769,-78.609326
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,35.20729,-101.837119
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.170482,-86.25141
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.031803,-94.72199
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.043081,-100.920999
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,30.436898,-93.964566
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.88993,-97.087083
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.395583,-85.467815
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,43.395583,-85.467815
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,43.395583,-85.467815
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,31.83688,-102.010377
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.345464,-101.380657
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.391023,-100.805903
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,27.392341,-80.887366
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,27.392341,-80.887366
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.327119,-89.290339
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.544776,-94.3661
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.464969,-100.440509
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.814312,-85.727905
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,29.4246,-98.495141
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.664165,-80.709307
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.875619,-84.610221
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.189592,-114.0533
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,42.116706,-86.454189
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,42.116706,-86.454189
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,41.829769,-86.254177
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,41.829769,-86.254177
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.644792,-96.541861
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.650051,-93.243279
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.838484,-100.985076
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.33614,-102.072119
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,30.199074,-102.097488
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.464761,-98.180976
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.454542,-99.86851
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,33.655802,-96.90686
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.677424,-113.061827
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,40.195073,-109.594145
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.646092,-111.497996
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.957742,-111.859984
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.267508,-97.39994
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,40.874574,-111.901726
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,36.851331,-80.914314
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.595968,-82.188501
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.104641,-80.685056
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.585408,-80.761182
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.585408,-80.761182
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,38.278631,-77.175356
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.149595,-79.072557
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,38.134722,-78.186504
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.728134,-76.583468
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.946499,-78.439174
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.947997,-81.086975
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,44.260224,-72.575036
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,37.453744,-86.338946
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,47.657193,-117.42351
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.959,47.657193,-117.42351
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.440101,-122.846756
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.101501,-91.48872
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,43.919314,-90.268101
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.383498,-88.040957
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.720774,-92.10408
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.712897,-87.937043
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.658955,-79.639645
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.41925,-82.445154
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,38.310097,-81.704569
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,42.841927,-106.367935
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,42.850119,-106.325138
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.139981,-104.820246
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.759571,-105.382624
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.179678,-104.066779
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.672931,-107.979217
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.4246,-98.495141
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.594244,-99.260307
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,33.434368,-101.643524
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.568947,-103.0037
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.731306,-111.834914
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,38.772467,-112.084094
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.965406,-112.710343
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.532523,-90.00806
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.311644,-105.591788
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.62361,-77.41154
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.652178,-94.461083
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.561608,-94.1642
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.937355,-79.23281
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,39.602305,-79.70783
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,39.013187,-82.608904
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.157557,-81.242047
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.047048,-87.54974
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.769536,-92.267094
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.109274,-83.762673
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.109274,-83.762673
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.367124,-81.884004
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.77287,-88.147928
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359,41.77287,-88.147928
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.625406,-90.190009
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.56596,-83.424863
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.54866,-86.69611
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.52233333,27.896438,-81.843323
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099,40.027145,-78.523745
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079,34.924867,-81.025078
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889,35.045722,-85.309488
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana                              ,TN,460,3.13233333,35.71001,-86.399365
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499,36.832008,-76.297699
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549,36.947997,-81.086975
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039,45.545941,-90.28758
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899,32.976104,-96.331334
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.35233333,39.558947,-84.304107
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299,42.682977,-89.022679
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319,41.790788,-107.239176
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989,39.729558,-75.467973
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859,45.23105,-122.755035
2638,PIT STOP TRAVEL CENTER,US-789,Riverton                                ,WY,790,4.399,43.024724,-108.380727
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399,38.343491,-89.380978
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299,38.343491,-89.380978
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499,40.050262,-105.049981
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499,39.190408,-81.532077
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.95566666,39.893892,-96.87947
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.56233333,36.860964,-101.214077
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.46233333,38.087231,-102.620749
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.730883,-84.932739
2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont                                 ,IN,465,3.899,41.730883,-84.932739
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.56066666,42.55852,-113.763904
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569,44.1543,-72.047163
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799,42.42853,-112.124407
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.30733333,36.527761,-87.35887
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899,43.048677,-76.56272
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299,46.659965,-122.963432
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939,33.514692,-112.907364
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479,32.725422,-114.619809
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209,32.408454,-91.186911
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059,36.86652,-94.370165
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399,38.263995,-104.614187
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.41233333,29.187199,-82.140092
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala                                   ,FL,140,3.359,29.187199,-82.140092
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599,30.903825,-84.575477
2889,MOULTON COWBOYS,SR-157,Moulton                                 ,AL,615,3.099,34.481782,-87.291945
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949,39.540468,-119.748723
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.31566666,40.489787,-81.445671
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669,46.419591,-117.021614
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.46566666,41.327367,-110.292835
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo                                   ,ND,341,3.569,46.877229,-96.789821
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259,36.015369,-83.41489
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall                               ,ID,825,3.519,43.033248,-112.438313
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519,37.275413,-79.109057
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.52066666,35.084103,-106.650985
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611,37.940875,-77.461865
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589,37.940875,-77.461865
2924,HWY 190 FUEL STOP,US-190,Jasper                                  ,TX,610,3.13233333,30.748526,-94.000884
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499,40.266311,-76.886112
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599,47.441305,-97.745037
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299,30.326225,-81.657918
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.08566666,38.875619,-84.610221
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.55233333,35.227209,-80.843083
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629,46.910544,-98.708436
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.78566666,41.557118,-83.627932
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129,32.502547,-92.116219
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229,43.833882,-101.509866
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089,33.591772,-85.897188
3003,CHEVRON,"I-20, EXIT 186",Delta                                   ,LA,760,2.994,32.327407,-90.925083
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779,30.296189,-82.984289
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959,39.790371,-77.727771
3030,Mr Ts Riverside,US-412,Cardwell                                ,MO,435,3.199,36.049544,-90.293149
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399,38.087231,-102.620749
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.49566666,37.446311,-79.093565
3093,RSTORE #4488,US-51,Merrill,WI,395,3.24066666,45.180522,-89.683459
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959,31.223728,-85.393438
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799,44.986656,-73.446693
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334,34.128256,-83.575339
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049,39.067257,-108.56448
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet                                 ,OK,483,3.10566666,35.600888,-98.118807
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059,36.86652,-94.370165
3155,QUIK MART #18,US-72/SR-157,Tuscumbia                               ,AL,615,3.00733333,34.731881,-87.702863
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039,36.156312,-95.992752
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039,36.156312,-95.992752
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584,36.678368,-97.310044
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229,33.831218,-87.277505
